well_id,production_date,oil_volume_bbl,gas_volume_mcf,water_volume_bbl,days_online,choke_size_inches,tubing_pressure_psi,casing_pressure_psi,water_cut,gor
BH-010,2023-05-01,7254.3,11528.8,,30,0.25,528.0,1112.0,0.0,1589.2367285609914
BH-017,2025-10-01,1125.3,1597.7,992.1,30,0.375,484.0,702.0,0.46854633040521393,1419.7991646671999
SB-012,2024-09-01,0.0,0.0,0.0,0,0.5,,,0.0,0.0
SB-006,2019-05-01,0.0,0.0,0.0,0,0.25,,,0.0,0.0
TM-024,2025-05-01,903.9,1203.0,1169.6,30,0.5,758.0,946.0,0.5640704123462744,1330.899435778294
BH-015,2023-08-01,11982.5,11333.7,3258.4,25,0.625,574.0,702.0,0.2137931486985677,945.8543709576466
BH-010,2021-03-01,28341.2,56580.4,9649.0,15,0.625,494.0,880.0,0.2539865544271944,1996.4009992519723
TM-021,2025-02-01,3131.1,5231.9,2546.3,30,0.75,355.0,733.0,0.44849755169619904,1670.9463127974195
TM-019,2022-11-01,7325.3,6325.7,2814.0,30,0.25,738.0,766.0,0.27753395204797177,863.5414249245764
TM-019,2021-09-01,15087.2,10098.3,4141.4,30,0.375,256.0,991.0,0.2153770945362637,669.3289676016756
BH-017,2025-04-01,1241.8,2197.0,1458.2,30,0.5,490.0,674.0,0.540074074074074,1769.2059913029475
SB-006,2022-08-01,7727.0,4111.7,4555.5,30,0.375,291.0,503.0,0.37089354773051086,532.1211336870713
TM-019,2022-04-01,11393.8,6523.1,3018.6,30,0.5,686.0,379.0,0.20944464488912326,572.5131211711633
SB-013,2025-09-01,9219.1,19163.3,4606.5,30,0.375,311.0,335.0,0.33318626316398564,2078.651929147097
SB-009,2025-11-01,15310.8,24521.5,7915.8,30,0.5,234.0,677.0,0.340807522409651,1601.5818899077776
TM-024,2023-06-01,2342.5,2476.5,1499.3,30,0.75,736.0,562.0,0.39025977406424067,1057.2038420490928
SB-023,2023-03-01,8445.7,11252.8,4197.3,30,0.25,348.0,926.0,0.3319860792533418,1332.3703186236783
TM-018,2019-05-01,41264.5,76562.8,5803.5,30,0.75,701.0,1058.0,0.1233003314353701,1855.4156720667886
BH-014,2022-12-01,16683.5,17016.4,4496.6,30,0.25,612.0,582.0,0.21230305805921598,1019.9538466149189
SB-023,2021-05-01,20195.6,29583.3,4213.6,28,0.375,756.0,662.0,0.17262343706471334,1464.8388757947278
BH-011,2024-12-01,4929.6,2510.2,3171.4,30,0.375,302.0,414.0,0.39148253302061475,509.20967218435567
BH-005,2024-06-01,20769.0,17049.6,2862.5,25,0.625,530.0,339.0,0.12113069420053742,820.9157879531995
SB-023,2024-02-01,6450.4,9350.1,3445.1,30,0.625,288.0,470.0,0.34814814814814815,1449.5380131464717
SB-025,2025-07-01,2787.6,4530.4,901.1,30,0.625,534.0,594.0,0.24428660503700492,1625.1973023389296
TM-021,2021-09-01,15616.4,26142.8,5052.9,15,0.375,474.0,1062.0,0.24446401184365216,1674.060602955867
TM-021,2023-02-01,8258.1,13213.7,4072.1,30,0.625,474.0,846.0,0.3302541726817083,1600.0896089899613
BH-010,2024-04-01,3607.7,8067.7,2741.8,30,0.625,537.0,943.0,0.43181352862430117,2236.2446988385955
TM-024,2020-02-01,15504.9,16812.2,3719.7,30,0.25,783.0,1153.0,0.19348647045972348,1084.3152809756916
BH-001,2020-08-01,14761.2,28498.0,4312.1,25,0.375,720.0,1122.0,0.22608043705074632,1930.6018480882312
SB-025,2023-04-01,9744.0,17622.4,1884.8,30,0.375,320.0,518.0,0.16208035222894882,1808.5385878489326
SB-013,2024-08-01,17379.0,41612.7,5533.9,20,0.25,586.0,946.0,0.24151896966337738,2394.424305195926
TM-018,2025-07-01,5067.1,8137.5,5858.1,30,0.5,542.0,1075.0,0.5362007102844799,1605.9481754849912
BH-020,2024-10-01,6279.4,8103.5,5174.8,30,0.25,355.0,938.0,0.4517818791360374,1290.4895372169317
TM-003,2024-08-01,4393.2,2501.0,1119.9,28,0.375,556.0,822.0,0.2031343527235131,569.2889010288628
BH-001,2019-05-01,24921.7,37627.2,4030.9,30,0.375,555.0,910.0,0.13922411113336972,1509.8167460486243
BH-011,2023-02-01,9050.2,5924.7,4509.9,30,0.625,447.0,1141.0,0.33258604287578997,654.6485160548938
SB-006,2021-03-01,12618.6,7556.4,5220.5,25,0.25,435.0,671.0,0.2926436871815282,598.8302981313299
SB-023,2022-07-01,13832.6,17482.9,,25,0.625,635.0,489.0,0.0,1263.8910978413312
BH-017,2024-12-01,1772.0,2284.4,1414.0,30,0.625,479.0,1149.0,0.4438166980539862,1289.1647855530473
TM-019,2024-04-01,4314.0,3118.6,2532.1,30,0.75,494.0,532.0,0.3698602123836929,722.9021789522485
BH-011,2022-01-01,15358.7,8601.4,3841.2,30,0.625,208.0,786.0,0.20006354199761456,560.0343779095887
SB-012,2019-06-01,28666.4,41754.4,3720.4,30,0.5,326.0,1179.0,0.11487396099645533,1456.5623866268522
TM-024,2025-03-01,1261.4,1588.2,1261.8,20,0.5,482.0,649.0,0.5000792644261256,1259.077215791977
BH-017,2020-05-01,20219.9,38094.9,5829.9,25,0.375,663.0,1124.0,0.22379826332639785,1884.0300891695804
TM-018,2025-08-01,6168.1,8741.6,4871.8,30,0.25,526.0,1050.0,0.4412902290781619,1417.2273471571473
BH-001,2021-05-01,11053.1,16352.5,3952.2,30,0.25,270.0,341.0,0.2633869366157291,1479.4492042956274
BH-011,2025-04-01,4178.3,2433.7,2860.9,30,0.625,342.0,387.0,0.40642402545743833,582.4617667472417
SB-006,2024-02-01,0.0,0.0,0.0,0,0.75,,,0.0,0.0
SB-023,2020-09-01,28720.0,31933.2,4259.3,30,0.375,371.0,544.0,0.1291507096875919,1111.8802228412255
TM-007,2021-04-01,10745.1,6735.9,3048.9,30,0.625,466.0,864.0,0.22103088299260548,626.8810899852025
BH-011,2021-04-01,16856.0,11955.0,5436.4,30,0.25,487.0,1136.0,0.24386786528144117,709.2429995253915
SB-012,2019-12-01,21570.0,32309.8,2889.2,30,0.5,390.0,1028.0,0.11812324197030155,1497.9044969865554
BH-001,2020-01-01,17572.0,30821.3,4043.6,30,0.625,346.0,1176.0,0.18706859860471142,1754.000682904621
TM-003,2024-01-01,7658.0,3574.3,1465.3,30,0.75,643.0,515.0,0.16061074391941513,466.74066335857924
BH-010,2025-10-01,1515.8,2968.7,1269.5,20,0.25,527.0,548.0,0.4557857322371019,1958.503760390553
TM-021,2022-12-01,10931.0,13093.2,3298.8,28,0.5,709.0,318.0,0.2318233566178021,1197.8044094776324
BH-011,2025-08-01,3500.1,2399.7,3068.6,28,0.75,720.0,354.0,0.46715484037937494,685.6089826004971
TM-019,2020-10-01,21967.3,14288.2,4471.6,28,0.625,575.0,603.0,0.16912957800816222,650.4304124767268
BH-015,2022-01-01,24711.0,22408.8,2391.6,28,0.375,354.0,947.0,0.08824245644329326,906.8350127473594
SB-009,2024-10-01,19622.4,34168.8,10154.2,30,0.25,620.0,1054.0,0.3410127415487329,1741.3160469667318
BH-015,2023-04-01,14566.1,15853.2,3296.8,30,0.75,602.0,703.0,0.18456129743770608,1088.3627051853275
SB-016,2023-11-01,25596.8,27432.0,13371.8,25,0.75,491.0,1000.0,0.3431429407266363,1071.6964620577573
SB-012,2021-12-01,8105.2,14187.1,3526.4,25,0.75,340.0,361.0,0.3031741119020599,1750.3701327542813
BH-015,2023-10-01,14666.1,11448.4,3201.2,30,0.75,551.0,399.0,0.17916529078260285,780.6028869297222
BH-001,2020-09-01,16565.1,26718.7,4253.3,28,0.625,677.0,1101.0,0.2043048457134074,1612.9513253768466
SB-023,2021-09-01,15146.7,21438.6,4379.1,30,0.75,382.0,994.0,0.22427250099867865,1415.397413297946
SB-008,2022-02-01,9898.3,15046.1,3012.4,30,0.625,505.0,632.0,0.23332584600370238,1520.069102775224
TM-004,2025-10-01,12222.7,14863.5,7553.6,30,0.375,442.0,594.0,0.3819521346257894,1216.0570086805697
BH-011,2025-12-01,3058.7,1907.0,2443.5,25,0.75,532.0,813.0,0.44409508923703245,623.4674861869422
BH-001,2020-05-01,16367.4,31946.0,4348.9,30,0.75,390.0,453.0,0.20992648301096237,1951.806640028349
SB-009,2023-03-01,41608.8,52596.9,12189.6,28,0.5,484.0,945.0,0.22657922912205566,1264.0811559093268
SB-013,2025-07-01,11356.1,20150.6,4746.4,30,0.625,400.0,1146.0,0.29476168296848315,1774.4296017118552
TM-007,2020-03-01,17845.4,13049.6,3048.3,28,0.625,226.0,411.0,0.14589565275657257,731.2584755735371
TM-019,2022-01-01,14044.5,8304.7,3004.6,30,0.375,342.0,703.0,0.1762321764785238,591.313325501086
BH-001,2025-05-01,2053.1,3336.2,1822.3,30,0.25,371.0,456.0,0.4702224286525262,1624.9573815206275
SB-025,2022-10-01,15746.6,24668.4,1742.0,25,0.5,457.0,389.0,0.09960774447354277,1566.585802649461
BH-001,2023-01-01,4962.3,8311.6,3889.2,25,0.25,735.0,775.0,0.43938315539739026,1674.9491163371822
TM-003,2025-05-01,3009.4,1619.7,854.5,28,0.375,264.0,985.0,0.22114961567328348,538.2135973948295
SB-016,2024-03-01,0.0,0.0,0.0,0,0.75,,,0.0,0.0
BH-005,2025-04-01,12950.2,13405.0,3337.9,30,0.625,597.0,802.0,0.20492875166532623,1035.1191487390156
SB-009,2025-10-01,0.0,0.0,0.0,0,0.5,,,0.0,0.0
SB-016,2023-01-01,42297.5,34952.9,13203.2,28,0.625,427.0,1059.0,0.23789249504961202,826.3585318281222
SB-012,2025-10-01,1702.7,3510.7,1603.2,30,0.25,271.0,341.0,0.4849511479476088,2061.8429553062783
TM-024,2018-07-01,39934.9,41616.9,4217.3,28,0.375,431.0,442.0,0.09551732416504727,1042.118547936767
BH-020,2022-05-01,41739.1,47585.9,13964.5,25,0.25,433.0,343.0,0.25069295341773246,1140.0796854747707
BH-001,2024-04-01,3941.4,6490.9,2445.8,30,0.75,495.0,532.0,0.38292209418837675,1646.8513726087176
SB-023,2025-10-01,3454.3,5103.4,2600.1,30,0.625,506.0,415.0,0.42945626321353064,1477.4049735112758
SB-025,2023-02-01,0.0,0.0,0.0,0,0.375,,,0.0,0.0
SB-006,2024-08-01,3462.5,2406.9,3749.2,30,0.25,719.0,792.0,0.519877421412427,695.1335740072202
TM-007,2021-03-01,10877.6,6820.4,2561.4,28,0.5,405.0,543.0,0.19059453828409853,627.013311759947
SB-008,2024-12-01,1397.0,1839.4,1093.8,30,0.75,374.0,579.0,0.4391360205556447,1316.6785969935577
BH-017,2024-02-01,2276.3,3895.4,2166.5,28,0.375,279.0,512.0,0.4876429278833168,1711.2858586302332
TM-018,2021-01-01,29149.3,39115.3,7016.4,28,0.625,728.0,669.0,0.19400702875929404,1341.89500262442
TM-004,2025-09-01,12921.0,11880.5,7254.9,30,0.375,786.0,666.0,0.3595824721573758,919.4721770760777
BH-010,2023-03-01,8745.5,13207.7,3726.2,15,0.25,311.0,608.0,0.29877242076060195,1510.2281173174777
TM-018,2025-04-01,5931.3,8016.2,6574.1,25,0.25,722.0,761.0,0.5257008972124042,1351.5081010908232
TM-019,2023-12-01,4610.4,3299.8,2580.0,30,0.625,205.0,1055.0,0.3588117489986649,715.7296546937359
BH-020,2025-01-01,6115.1,6612.6,3867.8,30,0.375,324.0,697.0,0.38744252672069235,1081.3559876371603
TM-024,2025-06-01,1118.3,1358.9,1217.4,30,0.75,383.0,589.0,0.5212141970287281,1215.147992488599
SB-023,2020-11-01,23808.6,28404.3,3576.4,30,0.5,606.0,932.0,0.13059704217637394,1193.0268894433104
TM-024,2025-11-01,1014.1,1237.0,1019.8,28,0.75,548.0,996.0,0.5014012488322926,1219.8008085987574
BH-011,2023-04-01,9150.9,5536.6,4282.6,30,0.375,413.0,661.0,0.3188000148881528,605.0333846944017
SB-008,2024-04-01,2172.9,3485.3,1346.5,15,0.75,249.0,1156.0,0.382593623913167,1603.9854572230659
TM-007,2023-08-01,3801.5,2341.5,1757.0,28,0.25,774.0,750.0,0.3160924709903751,615.9410758910956
TM-019,2022-05-01,9908.5,6439.6,3804.1,30,0.625,562.0,448.0,0.27741639076469815,649.9066458091537
TM-003,2023-12-01,7160.1,3757.6,1663.6,30,0.5,488.0,865.0,0.18853768827136005,524.7971397047527
BH-020,2023-06-01,17391.5,19344.5,8791.5,25,0.5,419.0,1086.0,0.33577130198984073,1112.2962366673376
BH-001,2025-12-01,1701.4,3268.8,1843.8,30,0.625,698.0,1169.0,0.5200834931738689,1921.2413306688609
SB-012,2020-03-01,21667.6,35819.4,3717.8,25,0.5,397.0,896.0,0.14645426111071722,1653.1318650888886
BH-001,2018-07-01,31909.5,58092.7,2705.5,28,0.75,505.0,1117.0,0.078159757330637,1820.5456055406696
TM-007,2023-03-01,4734.0,3294.1,1762.9,20,0.25,202.0,522.0,0.27134479521002325,695.838614279679
SB-009,2025-02-01,18476.9,27446.1,11154.2,30,0.5,682.0,1198.0,0.3764355693848693,1485.4277503260828
TM-018,2021-07-01,22814.5,34814.1,8053.7,15,0.25,231.0,1074.0,0.2609060457039931,1525.9637511231892
TM-018,2020-09-01,30697.0,41440.1,7599.7,30,0.75,555.0,1052.0,0.19844268566221113,1349.9723099977195
TM-003,2024-09-01,4209.8,2611.6,1074.0,30,0.25,773.0,1076.0,0.20326280328551422,620.3620124471471
BH-020,2022-02-01,46713.5,46801.8,14408.3,30,0.625,285.0,492.0,0.2357309503319601,1001.8902458604044
SB-012,2025-03-01,2581.6,4256.4,2057.1,25,0.625,574.0,842.0,0.4434647638346951,1648.7449643631858
BH-005,2024-01-01,22767.5,19242.9,3305.1,30,0.75,773.0,316.0,0.12676526314982012,845.1916108487976
BH-001,2021-08-01,11536.0,15521.2,3961.2,28,0.375,242.0,878.0,0.25560746457424566,1345.4576976421636
SB-006,2022-03-01,8002.9,4916.7,3875.8,30,0.625,744.0,525.0,0.3262814954498388,614.3647927626236
TM-019,2023-04-01,6411.2,4182.1,2236.6,30,0.75,459.0,507.0,0.25863225328985406,652.311579735463
SB-023,2024-04-01,6365.9,9591.5,4028.0,30,0.25,755.0,1118.0,0.3875349964883249,1506.6997596569222
SB-009,2024-03-01,29365.6,35197.7,11811.1,30,0.75,702.0,858.0,0.2868394018947609,1198.6031274688753
TM-007,2024-06-01,2341.6,1535.4,1328.0,28,0.375,588.0,1177.0,0.3618923043383475,655.7055005124702
TM-004,2024-06-01,17836.8,23930.5,7488.9,30,0.625,326.0,861.0,0.29570357384001233,1341.6363921779691
SB-012,2021-02-01,14709.4,21125.7,3650.7,25,0.75,475.0,531.0,0.19883878628112048,1436.2040599888508
SB-012,2024-07-01,3402.3,5760.3,2696.3,30,0.75,785.0,816.0,0.442117863116125,1693.060576668724
SB-023,2019-11-01,33692.2,53726.7,3735.6,30,0.5,427.0,819.0,0.09980816398505925,1594.6331791928103
BH-015,2022-02-01,22247.3,22465.4,2222.7,25,0.375,341.0,887.0,0.09083367388639149,1009.8034368215469
SB-008,2022-12-01,4842.6,8691.5,2149.0,25,0.25,400.0,959.0,0.30736884261113334,1794.800313880973
BH-015,2024-07-01,10386.4,8298.3,3636.1,28,0.5,776.0,340.0,0.25930468889285074,798.9582531002079
SB-012,2019-02-01,26043.1,51684.6,3987.8,30,0.75,679.0,1139.0,0.1327898930767976,1984.5794087493425
BH-001,2018-04-01,42680.0,59265.4,3426.5,30,0.5,387.0,593.0,0.074317070261243,1388.5988753514528
TM-019,2024-09-01,0.0,0.0,0.0,0,0.375,,,0.0,0.0
TM-019,2020-11-01,20159.8,14678.8,3942.2,15,0.75,347.0,704.0,0.163563189776782,728.1223028006231
BH-017,2020-09-01,21872.0,24489.9,7049.0,30,0.75,245.0,525.0,0.24373292763044155,1119.6918434528163
TM-024,2020-11-01,0.0,0.0,0.0,0,0.25,,,0.0,0.0
BH-014,2021-08-01,37236.2,51662.3,4847.3,30,0.625,712.0,748.0,0.11518291016669241,1387.4213802697377
SB-013,2023-08-30,32770.1,61317.9,6653.3,25,0.625,655.0,554.0,0.1687652510945276,1871.1538872325689
SB-016,2025-01-01,18143.5,16466.7,12232.8,30,0.625,499.0,597.0,0.40270869065686077,907.5812274368232
TM-021,2022-02-01,15672.4,20017.9,3541.8,28,0.375,448.0,665.0,0.18433242081377316,1277.2708710854752
BH-001,2025-06-01,2163.3,4073.0,1923.7,30,0.75,267.0,658.0,0.47068754587717154,1882.771691397402
TM-018,2025-09-01,5520.1,7884.7,6052.3,15,0.5,396.0,846.0,0.5229943659050844,1428.3618050397636
SB-008,2021-02-01,20457.9,34129.8,4035.0,20,0.625,549.0,693.0,0.16474161899979176,1668.2943997184461
BH-017,2021-04-01,13355.2,22784.5,5144.1,28,0.625,765.0,966.0,0.2780699810263091,1706.0395950640948
SB-008,2023-07-01,3005.3,5793.7,1813.7,28,0.375,589.0,541.0,0.37636439095247975,1927.827504741623
SB-016,2023-08-01,32869.0,33217.8,11637.3,30,0.625,628.0,487.0,0.26147534169319847,1010.6118226900728
BH-001,2022-04-01,6756.1,11510.9,3836.6,28,0.25,392.0,1155.0,0.36219283091185434,1703.7788073000695
SB-012,2018-06-30,37210.4,65976.6,2772.3,30,0.75,678.0,962.0,0.06933748846376057,1773.0688194698257
BH-015,2022-05-01,22680.3,17045.4,2775.9,30,0.375,380.0,390.0,0.1090461262875056,751.5509054113041
TM-024,2024-02-01,1294.1,1570.6,1019.4,30,0.25,423.0,1062.0,0.44063107845256105,1213.6620044818794
SB-025,2024-04-01,5082.3,11364.9,1428.4,30,0.375,566.0,439.0,0.21939269203004283,2236.1725990201285
SB-006,2025-06-01,3346.8,1920.3,3518.8,30,0.75,579.0,833.0,0.5125262176648799,573.7719612764431
SB-006,2023-05-01,0.0,0.0,0.0,0,0.375,,,0.0,0.0
SB-023,2019-12-01,37073.9,43102.3,3032.7,30,0.5,287.0,1030.0,0.07561598340422773,1162.6049592840245
BH-011,2020-05-01,29886.7,18915.4,3936.9,30,0.75,356.0,1097.0,0.11639506143639353,632.9035992598714
SB-009,2024-01-01,34562.9,37402.3,10397.0,30,0.5,447.0,417.0,0.2312505143472294,1082.15167130073
SB-012,2020-10-01,0.0,0.0,0.0,0,0.625,,,0.0,0.0
SB-023,2025-04-01,3812.7,4908.8,2678.2,30,0.25,482.0,1159.0,0.4126084210201975,1287.486558082199
BH-011,2021-03-01,20944.5,11884.8,4658.0,30,0.625,236.0,418.0,0.1819353578752075,567.4425266776481
BH-014,2021-10-01,30728.5,38365.4,5478.9,30,0.375,459.0,1004.0,0.1513198959328756,1248.528239256716
BH-005,2025-03-01,15300.3,12163.2,2714.6,30,0.25,728.0,886.0,0.15068637627741482,794.9648046116744
TM-004,2024-09-01,18001.8,18872.5,6384.0,28,0.75,782.0,532.0,0.26179169844745714,1048.3673854836738
TM-024,2023-04-01,2145.8,2462.0,1199.4,30,0.625,746.0,307.0,0.3585435848379768,1147.3576288563704
TM-007,2019-12-01,18696.4,13766.0,2973.1,30,0.75,765.0,902.0,0.13720205819239023,736.2914785734151
SB-023,2020-07-01,24676.0,32966.2,4172.8,25,0.625,276.0,1139.0,0.14464379800892932,1335.9620684065487
SB-006,2019-12-01,16472.6,9631.6,4305.6,25,0.75,781.0,566.0,0.20721717954394514,584.7042968323155
BH-017,2023-07-01,3503.8,6180.9,2681.2,30,0.75,785.0,509.0,0.43350040420371866,1764.0561675894742
SB-006,2019-03-01,20654.8,12943.9,3861.1,28,0.25,786.0,1021.0,0.15749370816490524,626.6775761566319
BH-010,2021-08-01,0.0,0.0,0.0,0,0.75,,,0.0,0.0
TM-003,2022-09-29,17886.8,8094.6,1572.3,30,0.5,749.0,677.0,0.08080024256003618,452.5460115839614
BH-014,2021-07-01,40013.6,51255.8,5155.2,30,0.5,797.0,559.0,0.11413187864189442,1280.9594737789153
BH-015,2022-10-01,19095.4,18149.3,2966.5,30,0.5,557.0,1098.0,0.1344625802854695,950.4540360505671
BH-014,2021-12-01,,35901.1,4829.7,30,0.75,467.0,1170.0,0.0,0.0
SB-023,2021-04-01,19608.1,30656.5,3893.0,28,0.75,708.0,415.0,0.1656518205530805,1563.4610186606556
BH-001,2024-10-01,2637.2,5031.8,2410.5,30,0.25,311.0,488.0,0.4775442280642669,1908.0084938571213
SB-012,2020-02-01,19206.3,34062.9,4029.3,28,0.25,506.0,408.0,0.17341062851830813,1773.5274363099609
TM-024,2025-02-01,757.4,971.8,824.2,30,0.625,311.0,358.0,0.5211178553363683,1283.0736730921574
SB-006,2025-01-01,3220.4,1840.3,3785.4,30,0.75,742.0,1067.0,0.540323731765109,571.450751459446
TM-024,2021-07-01,6731.1,7032.7,2057.7,28,0.75,423.0,949.0,0.23412752594210814,1044.8069409160464
SB-012,2019-10-01,0.0,0.0,0.0,0,0.75,,,0.0,0.0
SB-025,2023-01-01,10910.1,22218.6,2143.5,30,0.25,635.0,1117.0,0.16420757492186064,2036.5166222124453
BH-017,2024-01-01,3050.2,4026.5,2334.7,30,0.625,400.0,585.0,0.4335642258909172,1320.0773719756082
BH-014,2024-09-01,4355.6,4554.1,2079.2,30,0.375,602.0,1039.0,0.32311804562690366,1045.5735145559738
TM-018,2023-06-01,13101.1,17377.5,6354.3,30,0.25,489.0,933.0,0.32660855083935564,1326.4153391699933
SB-008,2022-07-01,7840.7,10318.5,2833.8,20,0.25,623.0,1035.0,0.2654737926834981,1316.0177025010523
BH-011,2021-06-01,16473.8,12316.1,4403.9,30,0.625,779.0,345.0,0.21093798646402623,747.6174288870814
BH-017,2021-09-01,9383.6,17135.9,3925.1,30,0.25,320.0,634.0,0.29492737833146737,1826.1541412677436
BH-020,2022-12-01,30535.3,25811.7,8561.7,30,0.5,753.0,589.0,0.21898611146635294,845.3069070878622
TM-024,2023-01-01,2599.7,3200.5,1528.0,28,0.5,400.0,459.0,0.3701819415170676,1231.1035888756396
SB-006,2021-10-01,10008.4,5511.5,4641.1,25,0.5,417.0,601.0,0.3168094474214137,550.6874225650454
TM-003,2023-01-01,13863.5,6811.8,1201.3,30,0.25,663.0,396.0,0.07974218044713505,491.3477837486926
BH-020,2021-10-01,54712.3,71486.5,13171.0,30,0.375,616.0,1021.0,0.1940241561621194,1306.5891947514544
SB-016,2024-08-01,22898.5,18070.3,11280.6,30,0.375,479.0,516.0,0.33004379869569417,789.1477607703562
TM-018,2019-09-01,37472.8,56028.7,5570.2,20,0.25,684.0,552.0,0.12941012475896196,1495.183172861382
TM-002,2024-12-01,14478.1,20270.2,5567.2,30,0.375,665.0,708.0,0.2777309394222087,1400.0594000594
SB-009,2025-09-01,16385.0,24199.6,8034.6,30,0.625,682.0,423.0,0.32902258841258664,1476.9362221544095
BH-010,2022-05-01,13281.9,25882.3,6334.5,30,0.25,757.0,649.0,0.3229185783324157,1948.6895700163382
SB-006,2023-06-01,6427.8,3187.3,4116.9,30,0.625,618.0,1014.0,0.3904236251386952,495.8617256292977
TM-019,2021-02-01,18750.7,14107.3,4406.3,28,0.5,226.0,594.0,0.1902793971585266,752.3612451801799
TM-021,2024-09-01,4778.3,6403.7,2523.6,30,0.5,675.0,414.0,0.34560867719360716,1340.1628194127618
TM-019,2025-07-01,2342.1,1420.5,1867.7,20,0.25,632.0,919.0,0.4436552805358924,606.5069809145639
SB-023,2023-01-01,11529.3,13846.5,4021.6,28,0.5,698.0,677.0,0.25860882649878786,1200.983580963285
SB-016,2021-10-01,61732.8,56700.4,13561.1,30,0.25,371.0,638.0,0.18010888000223124,918.4809372003214
SB-012,2023-08-01,5366.2,7843.0,2879.4,20,0.25,317.0,450.0,0.3492044241777433,1461.5556632253738
BH-011,2020-10-01,24326.0,13972.7,4864.8,30,0.5,761.0,920.0,0.16665524754374667,574.3936528816904
SB-012,2019-07-01,0.0,0.0,0.0,0,0.25,,,0.0,0.0
BH-014,2025-09-01,2020.0,2732.0,1170.0,30,0.75,556.0,979.0,0.3667711598746082,1352.4752475247524
TM-019,2020-02-01,36254.4,22765.6,3721.0,28,0.75,479.0,868.0,0.09308224558103233,627.9403327596099
BH-011,2024-03-01,5934.7,3747.6,3436.8,30,0.25,233.0,840.0,0.36672891212719416,631.4725259912043
BH-001,2025-04-01,2349.0,4367.3,2131.0,30,0.5,563.0,514.0,0.47566964285714286,1859.2166879523202
BH-020,2021-11-01,53434.6,60123.8,14830.4,30,0.625,579.0,531.0,0.21724749139383284,1125.1848053508402
BH-011,2025-11-01,2822.1,2089.7,2810.6,30,0.5,490.0,677.0,0.49897917517354023,740.476949789164
TM-002,2025-12-01,10769.9,17079.4,4954.4,20,0.25,591.0,1047.0,0.31507920861342,1585.8457367292176
TM-018,2019-11-01,43714.1,59052.2,8760.1,28,0.25,496.0,336.0,0.16694108723906226,1350.873059264631
SB-025,2023-06-01,10308.7,18055.4,1319.9,30,0.5,410.0,1073.0,0.11350463512374663,1751.4720575824304
SB-022,2024-07-01,10620.6,21872.6,1411.9,30,0.625,336.0,454.0,0.1173405360482028,2059.4505018548857
SB-006,2022-07-01,8797.7,4997.9,4269.9,30,0.375,319.0,809.0,0.3267547216015182,568.0916603203109
TM-018,2024-06-01,8727.4,,6064.0,15,0.375,418.0,495.0,0.4099679543518531,0.0
BH-015,2025-03-01,7604.3,7271.4,3787.4,20,0.625,628.0,1086.0,0.3324701317625991,956.2221374748498
SB-012,2018-08-01,37390.7,64645.2,1806.2,30,0.25,214.0,826.0,0.04608017470769373,1728.9111998438116
BH-011,2020-07-01,25573.6,18180.7,4524.4,30,0.625,416.0,904.0,0.15032228055020266,710.9167266243314
BH-014,2021-04-01,43380.0,57249.4,4420.4,25,0.375,355.0,585.0,0.0924762135881708,1319.7187644075611
TM-007,2025-05-01,1775.1,1115.2,1408.7,30,0.25,789.0,813.0,0.4424586971543438,628.2462959833249
TM-019,2020-12-01,24464.4,16128.0,3961.1,30,0.5,540.0,442.0,0.13935023130639743,659.2436356501692
TM-007,2022-04-01,5931.7,5124.2,2594.3,28,0.625,644.0,429.0,0.30428102275392915,863.8670195728038
BH-010,2022-07-01,13552.7,21113.4,6608.0,25,0.375,567.0,911.0,0.3277663970001041,1557.8740767522338
SB-023,2020-12-01,20012.9,34025.6,5295.8,20,0.25,742.0,314.0,0.20924820318704634,1700.1833817187912
SB-008,2025-08-01,776.3,1199.0,616.7,28,0.5,776.0,855.0,0.442713567839196,1544.505989952338
SB-008,2022-11-01,5991.7,7586.7,2753.9,30,0.25,604.0,347.0,0.3148897731430662,1266.2015788507435
TM-024,2025-10-01,0.0,0.0,0.0,0,0.375,,,0.0,0.0
BH-011,2024-05-01,6160.5,3990.0,3397.7,30,0.25,579.0,1006.0,0.3554748802075704,647.6747017287557
BH-010,2025-11-01,0.0,0.0,0.0,0,0.75,,,0.0,0.0
TM-021,2023-05-01,7655.8,11081.6,3147.9,30,0.25,423.0,704.0,0.29137240019622906,1447.4777293032732
BH-014,2022-04-01,22393.7,24522.1,5244.6,30,0.5,230.0,648.0,0.1897584149531628,1095.044588433354
BH-015,2023-03-01,14106.1,15042.2,3763.5,28,0.75,326.0,513.0,0.21060907910641538,1066.3613613968425
SB-008,2020-12-30,22483.9,34416.4,4406.7,20,0.375,415.0,891.0,0.16387510877406972,1530.7130880318805
TM-002,2024-07-01,15895.9,27008.4,5290.3,30,0.375,752.0,612.0,0.24970499664876192,1699.0796368874994
SB-008,2023-11-01,2513.8,5037.1,1578.0,30,0.75,439.0,1056.0,0.38564934747543866,2003.7791391518815
TM-024,2021-05-01,7972.5,10114.2,2447.1,25,0.625,684.0,924.0,0.23485546470114013,1268.6359360301035
TM-019,2020-06-01,30655.7,19453.4,4218.5,30,0.375,437.0,301.0,0.12096334826318597,634.57693022831
BH-017,2021-12-01,9816.1,15554.7,4147.7,30,0.625,552.0,377.0,0.29703232644409117,1584.6109962204948
